time,N2O Dry,N2O corr,d15N,d15N alpha,d15N alpha corr,d15N beta,d15N beta corr,Cavity temp
02/03/2010 15:01:09,416.432159,406.463287,18.360823,24.67,24.669529,4.284497,+AC0-833.555542,52.776505
02/03/2010 15:01:13,416.983337,407.013794,12.992477,18.42,18.416773,+AC0-0.254809,+AC0-837.056641,52.776508
02/03/2010 15:01:17,417.375549,407.406158,16.89941,22.81,22.805107,3.200864,+AC0-832.708923,52.776527
02/03/2010 15:01:22,417.116547,407.146454,14.563349,20.17,20.169819,1.145293,+AC0-835.340698,52.776512
02/03/2010 15:01:26,417.288635,407.319275,18.759304,22.25,22.248959,7.325527,+AC0-828.659302,52.776474
02/03/2010 15:01:30,417.178223,407.208313,19.73616,25.11,25.112339,6.533978,+AC0-829.686523,52.776402
02/03/2010 15:01:34,417.536713,407.566833,18.010309,24.29,24.288904,3.962212,+AC0-831.581238,52.776398
02/03/2010 15:01:38,417.859131,407.889954,15.980831,20.18,20.183899,3.878311,+AC0-831.011841,52.776421
02/03/2010 15:01:42,417.820251,407.850281,13.532838,18.70,18.696224,0.530124,+AC0-834.507874,52.776352
02/03/2010 15:01:46,417.815582,407.846008,15.7246,21.38,21.378498,2.262087,+AC0-832.742676,52.776283
02/03/2010 15:01:50,417.678528,407.709351,13.536225,18.36,18.356882,0.854784,+AC0-834.468567,52.776249
02/03/2010 15:01:54,417.636932,407.668793,12.498563,17.60,17.603531,+AC0-0.44939,+AC0-835.901306,52.776234
02/03/2010 15:01:58,417.609589,407.640167,14.709766,21.05,21.050356,0.603555,+AC0-834.863953,52.77623
02/03/2010 15:02:02,417.743988,407.77475,15.796265,21.42,21.415115,2.366605,+AC0-832.779236,52.776184
02/03/2010 15:02:06,418.059784,408.089783,14.355016,20.35,20.354216,0.568821,+AC0-833.960999,52.776169
02/03/2010 15:02:10,418.386993,408.415741,14.58332,18.93,18.929771,2.346392,+AC0-831.448669,52.776108
02/03/2010 15:02:14,418.447357,408.477509,12.094196,15.20,15.203878,1.016604,+AC0-832.698914,52.776054
02/03/2010 15:02:18,418.522034,408.551544,13.557527,19.08,19.081549,0.216759,+AC0-833.355774,52.776031
02/03/2010 15:02:22,418.078949,408.110931,12.508835,18.88,18.877617,+AC0-1.623801,+AC0-836.183594,52.776077
02/03/2010 15:02:26,418.616425,408.646851,15.139856,19.59,19.59194,2.80391,+AC0-830.511719,52.775894
02/03/2010 15:02:30,419.045166,409.075104,16.236589,21.07,21.069286,3.54386,+AC0-828.863953,52.775822
02/03/2010 15:02:34,419.026093,409.056824,13.320313,18.23,18.230101,0.555319,+AC0-831.973572,52.775826
02/03/2010 15:02:38,419.037201,409.067078,17.235437,21.96,21.959122,4.644898,+AC0-827.752625,52.775833
02/03/2010 15:02:42,419.785828,409.813538,14.271117,14.70,14.700547,5.705963,+AC0-825.103271,52.775726
02/03/2010 15:02:46,419.342773,409.373596,14.853154,21.51,21.512274,0.448357,+AC0-831.420654,52.77562
02/03/2010 15:02:50,419.610504,409.639862,14.904532,19.25,19.24988,2.66864,+AC0-828.585022,52.77565
02/03/2010 15:02:54,419.751709,409.781128,17.344604,23.42,23.420424,3.486588,+AC0-827.454468,52.775578
02/03/2010 15:02:58,419.914063,409.943451,20.554132,26.56,26.558678,6.762926,+AC0-823.763794,52.775536
02/03/2010 15:03:02,419.677704,409.708496,14.029612,20.39,20.393635,+AC0-0.098564,+AC0-831.292297,52.775566
02/03/2010 15:03:06,419.970032,410.000549,16.116438,23.64,23.639938,0.901381,+AC0-829.669373,52.775581
02/03/2010 15:03:10,420.432037,410.461182,14.172429,18.49,18.490129,1.962453,+AC0-827.621277,52.775509
02/03/2010 15:03:14,420.753632,410.785339,14.076201,20.82,20.815182,+AC0-0.403456,+AC0-829.413025,52.775421
02/03/2010 15:03:18,420.748688,410.778564,16.685818,20.90,20.899841,4.573026,+AC0-824.297729,52.775318
02/03/2010 15:03:22,420.947632,410.977142,14.564233,18.24,18.239035,2.956903,+AC0-825.539734,52.775246
02/03/2010 15:03:26,420.973267,411.004028,13.622382,19.15,19.148224,0.279907,+AC0-828.236145,52.775146
02/03/2010 15:03:30,421.410461,411.43985,11.399182,14.37,14.374159,0.447862,+AC0-827.157288,52.77507
02/03/2010 15:03:34,421.990295,412.020325,13.305429,18.09,18.090508,0.657337,+AC0-825.77655,52.775055
02/03/2010 15:03:38,421.994995,412.024933,16.348207,21.56,21.561876,3.298359,+AC0-823.061584,52.775055
02/03/2010 15:03:42,421.529877,411.559906,17.570061,23.03,23.030054,4.289313,+AC0-822.984314,52.775017
02/03/2010 15:03:46,421.609467,411.639008,17.397228,22.93,22.925627,4.052359,+AC0-823.051147,52.774887
02/03/2010 15:03:50,422.023468,412.053253,17.899662,24.72,24.720245,3.34351,+AC0-822.941956,52.774868
02/03/2010 15:03:54,422.330566,412.360077,16.391304,20.69,20.686977,4.201978,+AC0-821.438843,52.774841
02/03/2010 15:03:58,421.9729,412.004333,16.462992,25.70,25.701302,+AC0-0.359509,+AC0-826.852295,52.77483
02/03/2010 15:04:02,422.713409,412.741791,21.27083,25.71,25.710297,8.946713,+AC0-815.793579,52.774803
02/03/2010 15:04:06,422.696869,412.726593,15.334988,20.75,20.748056,2.098225,+AC0-822.85675,52.774826
02/03/2010 15:04:10,423.311188,413.34082,17.42469,22.94,22.938229,4.093748,+AC0-819.576965,52.774803
02/03/2010 15:04:14,423.553345,413.583466,17.016064,22.41,22.411186,3.796126,+AC0-819.397217,52.774738
02/03/2010 15:04:18,424.287323,414.317017,13.570253,16.93,16.932692,2.25573,+AC0-819.499512,52.774696
02/03/2010 15:04:21,423.485199,413.516357,11.965075,19.01,19.007399,+AC0-2.798935,+AC0-826.289551,52.774612
02/03/2010 15:04:26,424.108948,414.138702,12.65564,19.25,19.254881,+AC0-1.693027,+AC0-823.88562,52.774506
02/03/2010 15:04:30,424.534668,414.564301,13.779358,19.27,19.27396,0.466167,+AC0-820.822998,52.774498
02/03/2010 15:04:34,424.078644,414.109467,14.280131,18.74,18.743746,1.933377,+AC0-820.244446,52.774506
02/03/2010 15:04:38,424.708588,414.738831,13.837568,21.28,21.281801,+AC0-1.303185,+AC0-822.295959,52.774506
02/03/2010 15:04:42,425.065308,415.094971,14.109864,16.89,16.89274,3.338615,+AC0-816.822449,52.774452
02/03/2010 15:04:46,425.121643,415.152344,14.056237,20.58,20.578619,+AC0-0.220384,+AC0-820.358276,52.774345
02/03/2010 15:04:50,425.621918,415.651398,12.991992,17.27,17.274904,0.814627,+AC0-818.290771,52.77433
02/03/2010 15:04:54,425.124634,415.154663,13.883483,18.39,18.392801,1.493888,+AC0-818.588318,52.774326
02/03/2010 15:04:58,425.4216,415.451447,13.166188,17.10,17.101744,1.314432,+AC0-818.179688,52.774323
02/03/2010 15:05:02,425.864197,415.892151,18.685343,21.49,21.493307,7.890579,+AC0-810.549438,52.774338
02/03/2010 15:05:06,425.747314,415.777283,17.335449,22.08,22.081436,4.724002,+AC0-814.037292,52.774231
02/03/2010 15:05:10,426.026459,416.05661,13.592801,20.47,20.469391,+AC0-1.01585,+AC0-819.361328,52.7742
02/03/2010 15:05:14,426.300323,416.329498,17.782734,21.95,21.945114,5.718352,+AC0-811.915222,52.77422
02/03/2010 15:05:18,426.653992,416.682343,14.752619,17.48,17.480312,4.033098,+AC0-812.934509,52.774227
02/03/2010 15:05:22,426.447784,416.475861,17.338713,19.43,19.43177,7.214094,+AC0-810.080566,52.774216
02/03/2010 15:05:26,426.496582,416.526093,13.221305,17.76,17.756367,0.807577,+AC0-816.56427,52.774284
02/03/2010 15:05:30,426.452576,416.481384,16.495111,21.55,21.554373,3.590004,+AC0-813.789795,52.77422
02/03/2010 15:05:34,426.67514,416.705811,19.719158,25.79,25.78524,5.870268,+AC0-811.034668,52.774204
02/03/2010 15:05:38,427.257813,417.285278,15.262469,17.30,17.297293,5.192436,+AC0-810.546265,52.774193
02/03/2010 15:05:42,426.673431,416.702179,18.577797,22.31,22.30978,6.916866,+AC0-809.948914,52.774246
02/03/2010 15:05:46,426.916931,416.946106,18.58205,25.66,25.658848,3.785725,+AC0-812.679626,52.774246
02/03/2010 15:05:50,427.637848,417.666351,16.816727,17.76,17.75766,7.772096,+AC0-807.174988,52.774277
02/03/2010 15:05:54,427.379669,417.408752,13.723783,19.80,19.798729,+AC0-0.133418,+AC0-815.778381,52.774216
02/03/2010 15:05:58,427.863922,417.892883,16.141258,21.31,21.309052,3.134413,+AC0-811.479004,52.7742
02/03/2010 15:06:02,427.878296,417.906677,15.403696,19.83,19.828516,3.093308,+AC0-811.487976,52.774216
02/03/2010 15:06:06,428.176941,418.206024,14.755802,18.99,18.989008,2.625029,+AC0-811.393555,52.774269
02/03/2010 15:06:10,427.986359,418.015259,13.71436,18.52,18.521263,1.045811,+AC0-813.379211,52.774231
02/03/2010 15:06:14,428.350739,418.378876,15.876401,19.59,19.592953,4.229936,+AC0-809.395874,52.774208
02/03/2010 15:06:18,428.268402,418.297729,13.616099,19.33,19.331184,0.09623,+AC0-813.801514,52.774204
02/03/2010 15:06:22,428.004639,418.033447,15.789371,20.05,20.048187,3.634593,+AC0-810.692932,52.774246
02/03/2010 15:06:26,428.244049,418.27417,20.705364,27.68,27.677113,6.007513,+AC0-807.807983,52.774239
02/03/2010 15:06:30,428.402557,418.431641,14.380209,19.21,19.209784,1.690406,+AC0-811.906006,52.774231
02/03/2010 15:06:35,428.846802,418.875305,17.98476,22.16,22.162941,5.90557,+AC0-806.719604,52.774277
02/03/2010 15:06:39,428.760345,418.787628,21.045073,24.39,24.391632,9.745434,+AC0-802.945923,52.7743
02/03/2010 15:06:43,428.809601,418.837921,14.203457,18.82,18.818098,1.715132,+AC0-811.082458,52.774307
02/03/2010 15:06:47,428.925873,418.954376,14.166921,19.43,19.43273,1.068198,+AC0-811.519714,52.774307
02/03/2010 15:06:51,429.427124,419.45578,15.716277,21.34,21.338142,2.283792,+AC0-809.303589,52.774353
02/03/2010 15:06:55,429.300629,419.329041,14.570955,19.51,19.506926,1.78142,+AC0-810.06543,52.774406
02/03/2010 15:06:59,429.163116,419.19165,19.806717,25.58,25.583006,6.229476,+AC0-805.780029,52.774395
02/03/2010 15:07:03,429.617126,419.644653,14.081522,17.85,17.847586,2.388645,+AC0-808.816589,52.77438
02/03/2010 15:07:07,429.725464,419.753876,14.70075,19.92,19.918724,1.646868,+AC0-809.373779,52.774368
02/03/2010 15:07:11,430.038391,420.065796,18.792521,24.47,24.472357,5.305692,+AC0-805.012329,52.774406
02/03/2010 15:07:15,430.00061,420.029083,15.736906,20.14,20.141581,3.445402,+AC0-806.997742,52.774357
02/03/2010 15:07:19,429.599823,419.628448,19.052765,26.91,26.907537,3.527174,+AC0-807.695557,52.774368
02/03/2010 15:07:23,430.283539,420.31134,18.750967,24.13,24.125944,5.549911,+AC0-804.289246,52.77438
02/03/2010 15:07:27,430.194092,420.222351,16.350584,21.87,21.872494,3.011796,+AC0-807.063904,52.774353
02/03/2010 15:07:31,430.615082,420.642792,17.150806,21.19,21.187073,5.204643,+AC0-804.002502,52.774422
02/03/2010 15:07:35,430.345581,420.374512,15.298704,21.71,21.707546,1.128516,+AC0-808.710815,52.774429
02/03/2010 15:07:39,430.537323,420.563934,17.721828,22.09,22.093637,5.46113,+AC0-803.879578,52.774433
02/03/2010 15:07:43,430.622589,420.650848,21.320175,26.82,26.823116,7.999167,+AC0-801.134155,52.774437
02/03/2010 15:07:47,431.322906,421.350525,16.000048,21.04,21.036352,3.116461,+AC0-804.771912,52.774429
02/03/2010 15:07:51,431.503296,421.530426,15.348394,18.65,18.654398,4.086772,+AC0-803.425293,52.774422
02/03/2010 15:07:55,430.949799,420.978638,13.413774,19.82,19.820147,+AC0-0.754099,+AC0-809.468811,52.774452
02/03/2010 15:07:59,431.249237,421.277954,13.967021,20.27,20.266415,+AC0-0.100574,+AC0-808.220886,52.77446
02/03/2010 15:08:03,431.281982,421.31131,13.401161,19.41,19.411175,+AC0-0.395172,+AC0-808.467834,52.774487
02/03/2010 15:08:07,431.362427,421.390564,15.49544,18.47,18.468649,4.545774,+AC0-803.247009,52.774551
02/03/2010 15:08:11,431.95285,421.982147,12.384229,19.49,19.492762,+AC0-2.441844,+AC0-809.278748,52.774605
02/03/2010 15:08:15,431.943085,421.969055,17.764498,22.90,22.90468,4.783534,+AC0-801.864563,52.774578
02/03/2010 15:08:19,432.070068,422.098053,13.155948,17.50,17.504112,0.917413,+AC0-805.599731,52.77459
02/03/2010 15:08:23,431.684479,421.711792,17.96727,22.68,22.681858,5.385255,+AC0-801.761963,52.774597
02/03/2010 15:08:27,432.194977,422.223297,14.743521,22.51,22.514311,+AC0-0.703345,+AC0-807.023865,52.774612
02/03/2010 15:08:31,431.759033,421.785278,16.358137,20.39,20.393749,4.412586,+AC0-802.606995,52.774658
02/03/2010 15:08:35,432.292725,422.321411,15.207662,20.97,20.968483,1.64492,+AC0-804.437439,52.774628
02/03/2010 15:08:39,431.930664,421.958862,13.234062,20.07,20.067139,+AC0-1.333799,+AC0-808.179565,52.774658
02/03/2010 15:08:43,432.353333,422.380035,15.311374,19.93,19.925636,2.823405,+AC0-803.098572,52.774689
02/03/2010 15:08:47,432.533386,422.561584,11.747284,17.75,17.752428,+AC0-2.044483,+AC0-807.750732,52.774681
02/03/2010 15:08:51,432.515076,422.542389,16.98914,23.83,23.825397,2.418296,+AC0-803.213562,52.77475
02/03/2010 15:08:55,432.472015,422.498779,16.753902,20.65,20.647064,4.941885,+AC0-800.708435,52.774765
02/03/2010 15:08:59,432.982269,423.009277,15.200332,20.30,20.297907,2.259309,+AC0-802.480713,52.774788
02/03/2010 15:09:03,432.754883,422.782135,14.505956,19.97,19.969738,1.221655,+AC0-803.982666,52.774811
02/03/2010 15:09:07,432.598267,422.625092,16.174078,21.43,21.431175,3.083521,+AC0-802.373596,52.774826
02/03/2010 15:09:11,433.081635,423.108917,13.872049,20.11,20.11076,+AC0-0.138661,+AC0-804.748657,52.774803
02/03/2010 15:09:15,432.92691,422.95517,14.792532,22.27,22.27434,+AC0-0.383444,+AC0-805.304749,52.774788
02/03/2010 15:09:19,433.004089,423.031006,17.080387,21.17,21.174578,5.079925,+AC0-799.554321,52.774834
02/03/2010 15:09:23,433.268311,423.293884,16.321175,21.11,21.106131,3.6732,+AC0-800.478638,52.774883
02/03/2010 15:09:27,433.491241,423.517242,17.784891,22.67,22.671108,5.041995,+AC0-798.660706,52.774948
02/03/2010 15:09:32,433.364227,423.390472,14.99105,17.68,17.68087,4.307032,+AC0-799.654968,52.774902
02/03/2010 15:09:36,433.525116,423.552582,11.998015,15.12,15.123498,0.905611,+AC0-802.84436,52.77494
02/03/2010 15:09:40,433.240936,423.269257,12.64544,17.39,17.391317,0.034096,+AC0-804.291809,52.774994
02/03/2010 15:09:44,433.350739,423.377014,17.489632,22.32,22.318726,4.80028,+AC0-799.184021,52.775013
02/03/2010 15:09:48,433.251801,423.278351,18.904385,25.10,25.098013,4.935932,+AC0-799.237488,52.775017
02/03/2010 15:09:52,433.50827,423.536407,17.464241,23.71,23.706213,3.450475,+AC0-800.283447,52.775002
02/03/2010 15:09:56,434.25061,424.27652,16.919504,19.81,19.809483,6.047857,+AC0-796.189148,52.775032
02/03/2010 15:10:00,433.775024,423.801575,17.500803,22.20,22.200079,4.933141,+AC0-798.245911,52.775078
02/03/2010 15:10:04,434.148315,424.175293,13.399398,18.22,18.222544,0.715623,+AC0-801.85614,52.775085
02/03/2010 15:10:08,433.988708,424.01532,13.225328,18.75,18.747572,+AC0-0.113774,+AC0-803.004822,52.775078
02/03/2010 15:10:12,433.598755,423.626251,12.945544,20.07,20.074734,+AC0-1.899892,+AC0-805.588501,52.775116
02/03/2010 15:10:16,434.274719,424.301178,13.247738,17.29,17.285547,1.300128,+AC0-801.020874,52.775208
02/03/2010 15:10:20,434.241943,424.267822,15.449,20.48,20.482674,2.567879,+AC0-799.781494,52.775238
02/03/2010 15:10:24,433.935638,423.961945,12.122769,17.31,17.312342,+AC0-0.90449,+AC0-803.925659,52.775269
02/03/2010 15:10:28,434.034058,424.060669,17.993315,26.99,26.992231,1.39522,+AC0-801.390137,52.775307
02/03/2010 15:10:32,434.043549,424.069977,15.907879,21.09,21.09362,2.884211,+AC0-799.847473,52.775322
02/03/2010 15:10:36,434.592896,424.618774,10.981361,14.53,14.526087,+AC0-0.504036,+AC0-802.269836,52.775391
02/03/2010 15:10:40,434.357208,424.382629,13.574037,17.89,17.887609,1.367929,+AC0-800.798462,52.77541
02/03/2010 15:10:44,434.342438,424.368256,15.872113,20.79,20.787144,3.102206,+AC0-799.055542,52.77541
02/03/2010 15:10:48,434.518768,424.54425,14.490648,16.88,16.87569,4.092324,+AC0-797.703308,52.775406
02/03/2010 15:10:52,434.157104,424.183228,12.330229,16.45,16.450373,0.30544,+AC0-802.277161,52.775459
02/03/2010 15:10:56,434.230621,424.257629,15.659953,24.20,24.196672,+AC0-0.504885,+AC0-802.984375,52.775574
02/03/2010 15:11:00,434.516235,424.542572,12.953174,18.65,18.654629,+AC0-0.553918,+AC0-802.486755,52.775608
02/03/2010 15:11:04,434.502014,424.528137,14.669637,19.59,19.585922,1.898554,+AC0-800.00647,52.775677
02/03/2010 15:11:08,434.546295,424.571594,15.871146,22.66,22.66094,1.343857,+AC0-800.486206,52.775742
02/03/2010 15:11:12,434.448547,424.474976,16.617208,21.90,21.900724,3.501887,+AC0-798.480896,52.775826
02/03/2010 15:11:16,434.860504,424.887054,15.265938,20.58,20.58292,2.119245,+AC0-799.118713,52.775879
02/03/2010 15:11:20,434.840057,424.864716,15.101699,19.38,19.375717,2.93267,+AC0-798.307068,52.775898
02/03/2010 15:11:24,434.530487,424.556793,14.631768,19.11,19.114527,2.267069,+AC0-799.595581,52.775936
02/03/2010 15:11:28,434.739502,424.764282,19.762648,23.76,23.756044,7.85667,+AC0-793.466553,52.775993
02/03/2010 15:11:32,434.672302,424.698364,13.788007,18.45,18.445326,1.259675,+AC0-800.360107,52.776009
02/03/2010 15:11:36,434.858337,424.884308,13.315373,17.97,17.972534,0.78719,+AC0-800.498535,52.776131
02/03/2010 15:11:40,435.033905,425.060181,13.061486,20.91,20.912239,+AC0-2.460335,+AC0-803.495056,52.776165
02/03/2010 15:11:44,434.907349,424.933411,16.352255,23.89,23.886414,1.127206,+AC0-800.062073,52.77618
02/03/2010 15:11:48,434.990875,425.015869,16.807898,21.48,21.480236,4.26549,+AC0-796.680786,52.776184
02/03/2010 15:11:52,435.327423,425.352386,13.877201,18.29,18.292191,1.576027,+AC0-798.79895,52.77623
02/03/2010 15:11:56,435.0383,425.063385,15.278154,20.53,20.525076,2.197137,+AC0-798.713257,52.776245
02/03/2010 15:12:00,435.369415,425.394226,12.823202,17.48,17.475725,0.299367,+AC0-800.030518,52.776318
02/03/2010 15:12:04,436.006012,426.029846,14.846566,18.27,18.265907,3.478702,+AC0-795.567749,52.776367
02/03/2010 15:12:08,435.827881,425.85199,16.148066,18.43,18.429609,5.846762,+AC0-793.485352,52.776398
02/03/2010 15:12:12,435.436829,425.463196,11.646031,19.98,19.984791,+AC0-4.333241,+AC0-804.66687,52.776405
02/03/2010 15:12:16,435.623352,425.648163,13.65652,19.76,19.764,+AC0-0.231178,+AC0-800.101685,52.776436
02/03/2010 15:12:20,436.048523,426.073181,14.621152,20.01,20.013893,1.403445,+AC0-797.626892,52.776466
02/03/2010 15:12:25,435.463013,425.488403,15.092735,24.00,23.998526,+AC0-1.418066,+AC0-801.628601,52.77647
02/03/2010 15:12:28,436.271301,426.295929,15.268307,18.88,18.876453,3.723457,+AC0-794.833191,52.776482
02/03/2010 15:12:33,436.558228,426.58371,12.726437,19.66,19.662855,+AC0-1.938298,+AC0-800.095886,52.776489
02/03/2010 15:12:37,436.40097,426.426392,13.474996,19.89,19.890783,+AC0-0.701704,+AC0-799.130493,52.77655
02/03/2010 15:12:41,435.952576,425.978607,17.142059,24.19,24.187492,2.375137,+AC0-796.834656,52.776566
02/03/2010 15:12:45,436.02774,426.053131,14.736878,23.18,23.183399,+AC0-1.343409,+AC0-800.49176,52.776566
02/03/2010 15:12:49,436.23111,426.256531,15.389799,23.80,23.801838,+AC0-0.658166,+AC0-799.410339,52.776608
02/03/2010 15:12:53,436.113434,426.138275,15.199005,21.74,21.742004,0.903057,+AC0-798.03064,52.776642
02/03/2010 15:12:57,436.975525,426.999908,11.941148,16.73,16.729383,+AC0-0.709903,+AC0-798.05481,52.776649
02/03/2010 15:13:01,436.085541,426.111023,21.657196,29.20,29.202488,6.42171,+AC0-792.444824,52.776672
02/03/2010 15:13:05,436.639282,426.665039,12.426125,18.03,18.033985,+AC0-0.993234,+AC0-798.99054,52.776649
02/03/2010 15:13:09,436.491394,426.514618,15.994349,20.44,20.435961,3.668218,+AC0-794.476257,52.776695
02/03/2010 15:13:13,436.239746,426.263855,14.72591,19.57,19.569189,2.023263,+AC0-796.645508,52.776733
02/03/2010 15:13:17,436.749268,426.773071,15.326837,20.72,20.724236,2.104763,+AC0-795.600342,52.776741
02/03/2010 15:13:21,436.277161,426.30072,18.001471,22.58,22.5798,5.547185,+AC0-792.964966,52.776764
02/03/2010 15:13:25,436.569977,426.593262,12.515415,16.24,16.244446,0.85725,+AC0-797.211609,52.776779
02/03/2010 15:13:29,435.970154,425.995514,14.287113,20.90,20.898607,+AC0-0.073039,+AC0-799.313782,52.776756
02/03/2010 15:13:33,436.625519,426.649963,15.848495,21.39,21.394905,2.486741,+AC0-795.44928,52.776749
02/03/2010 15:13:37,436.158722,426.182648,14.251613,20.62,20.618328,0.120912,+AC0-798.746338,52.776779
02/03/2010 15:13:41,436.154846,426.17923,12.192389,17.00,16.998888,+AC0-0.475783,+AC0-799.365967,52.776741
02/03/2010 15:13:45,435.98175,426.006348,20.068514,26.33,26.327679,6.03863,+AC0-793.030212,52.776772
02/03/2010 15:13:49,435.921356,425.94632,15.751719,21.61,21.609434,2.09815,+AC0-797.1828,52.776798
02/03/2010 15:13:53,435.867676,425.891602,16.428232,22.02,22.022444,3.021668,+AC0-796.329468,52.776817
02/03/2010 15:13:57,435.66449,425.688843,17.639828,25.63,25.630312,1.987023,+AC0-797.776672,52.776817
02/03/2010 15:14:01,435.971375,425.996704,16.23205,22.62,22.62282,2.078803,+AC0-797.114319,52.776833
02/03/2010 15:14:05,435.289948,425.314331,14.99773,21.77,21.769203,0.487616,+AC0-800.019592,52.77681
02/03/2010 15:14:09,435.791382,425.816193,13.969157,19.28,19.27809,0.830012,+AC0-798.723511,52.776787
